date,sol_price,msol_price,btc_price,msol_holdings,daily_msol_sold,daily_usd_sold,daily_zbtc_bought,cum_zbtc
2024-07-03,140.84,171.56724059955374,60208.58,994.2454018272189,0.1498403789625753,25.707700349000465,0.00042697735686509237,0.14025052374969368
2024-07-04,127.86,155.78951577826894,57050.01,994.0955840269436,0.14981780027533437,23.340042559859747,0.0004091154858668692,0.14065963923556055
2024-07-05,134.32,163.69649775286717,56628.79,993.9457888019532,0.14979522499036138,24.520953711024923,0.00043301214295811234,0.14109265137851865
2024-07-06,143.05,174.37400572778924,58230.13,993.7960161488461,0.14977265310714363,26.116457470771255,0.00044850419311739915,0.14154115557163605
2024-07-07,131.64,160.50070085929096,55857.81,993.6462660642209,0.1497500846251686,24.03499353607769,0.000430288862668939,0.14197144443430498
2024-07-08,139.81,170.49924989581692,56714.62,993.4965385446769,0.14972751954392371,25.528429771000262,0.000450120793738903,0.1424215652280439
2024-07-09,141.42,172.50045592621038,58050.0,993.346833586814,0.14970495786289653,25.824173485763765,0.00044486086969446623,0.14286642609773836
2024-07-10,141.98,173.22148746676694,57725.85,993.1971511872324,0.14968239958157473,25.92820790311535,0.0004491611280408231,0.1433155872257792
2024-07-11,135.73,165.63252336254132,57339.89,993.0474913425329,0.149659844699446,24.788537723615292,0.0004323087770767487,0.14374789600285595
2024-07-12,139.46,170.22157612277715,57889.1,992.897854049317,0.1496372932159981,25.471495897973348,0.0004400050423650281,0.14418790104522097
2024-07-13,141.9,173.23774398407957,59204.02,992.7482393041862,0.149614745130719,25.918920913198814,0.0004377898817208496,0.14462569092694183
2024-07-14,147.66,180.30931581788624,60797.91,992.5986471037431,0.14959220044309657,26.972867313586843,0.0004436479364765473,0.14506933886341838
2024-07-15,159.38,194.66339854228937,64724.14,992.4490774445906,0.14956965915261883,29.115738169460617,0.0004498435694852124,0.1455191824329036
2024-07-16,160.62,196.22090650527176,65043.99,992.2995303233317,0.14954712125877392,29.344271698650417,0.00045114501276213864,0.14597032744566574
2024-07-17,155.5,190.00771136929825,64087.99,992.1500057365707,0.14952458676105,28.41082452390718,0.00044330965168211986,0.14641363709734787
